Field,ID,RA,DEC,z_Spec,Environment,Delta_Gal,Delta_Gal_err,M_UV,M_UV_err,beta_UV,beta_UV_err,Stellar_Mass_Low,Stellar_Mass_Med,Stellar_Mass_Upp,SFR_100_Low,SFR_100_Med,SFR_100_Upp
GS,106885,53.129726,-27.80818,5.5596,Field,2.690037,0.160205,-18.357061,0.075226,-2.012107,0.147387,8.223847216661305,8.35700667831247,8.450156008642306,-0.11583403430260528,0.11048541194685876,0.31659018815004036
GS,107384,53.17128,-27.807426,6.9485,Field,1.072539,0.053196,-18.00389,0.065804,-1.823143,0.200746,7.586954471979306,7.677569373265176,7.783351166841112,-0.35225515707171795,-0.2791282595380633,-0.253757380649175
GS,107621,53.153245,-27.807034,4.9413,Field,0.573317,0.11429,-18.376508,0.058656,-1.98406,0.176621,8.261949063246702,8.489831697886439,8.635022085808,-0.39506690646630216,-0.10952562557112581,0.18785234830722075
GS,108237,53.076249,-27.806066,5.38,JADES-GS-OD-5.386,9.02004,0.182844,-18.901403,0.053794,-1.804657,0.171601,8.027318210957853,8.27266386711427,8.62105949495381,-0.3436701898842849,0.10554550037869538,0.37708873065039983
GS,109426,53.168362,-27.804203,4.9433,Field,0.570845,0.115419,-18.955368,0.040875,-2.310814,0.113208,7.874407059657356,8.152687092738532,8.295216596665085,-0.4058772608788863,-0.18590597154531946,0.12477699757182208
GS,110011,53.10811,-27.803363,5.1252,Field,2.079839,0.193872,-19.268902,0.039446,-2.256484,0.12853,8.277809117087491,8.359161104297264,8.440425350771491,-0.09396209921746956,0.19797046760638354,0.34326288906214236
GS,110475,53.146257,-27.802607,5.5486,Field,2.990025,0.170076,-18.450207,0.063218,-2.24061,0.137704,7.872174854608604,8.022739013590682,8.15046597971141,-0.27961189985710566,-0.0935900228584295,0.06632987556084562
GS,110547,53.139072,-27.802529,6.8833,JADES-GS-OD-6.876,5.557377,0.053496,-18.479182,0.041666,-2.203861,0.13883,7.5445836371140516,7.703002694618408,7.8424632154926055,-0.5701581649159077,-0.2976602376051857,-0.14415985978621254
GS,110627,53.130446,-27.802371,5.9303,JADES-GS-OD-5.928,4.832037,0.101444,-19.357388,0.045112,-2.300758,0.112086,8.463949991058815,8.575117194339734,8.638119192365306,-0.11645818500735713,0.05240930170989057,0.2756597904870159
GS,110739,53.140778,-27.802179,5.9151,JADES-GS-OD-5.928,3.669261,0.100524,-19.535631,0.030786,-2.276003,0.066252,9.118059309306625,9.198662169701642,9.281492329030407,1.214643259319557,1.2444314097995721,1.2544516429606942
GS,111847,53.087699,-27.80041,5.5473,Field,1.33221,0.15649,-19.256103,0.068865,-2.169882,0.136417,7.879976628123764,8.051510773536734,8.22366751219601,-0.3156032486192104,-0.05866046719475046,0.16018531047007065
GS,112084,53.11946,-27.800022,5.778,Field,2.349149,0.179106,-18.751564,0.048171,-1.798304,0.105429,7.927332089103135,8.046370133966596,8.15161044973918,-0.16719281570253972,0.01985268407094653,0.19522153176544074
GS,112098,53.183934,-27.799994,7.2561,JADES-GS-OD-7.265,7.103728,0.063208,-19.206774,0.021971,-2.196551,0.087234,8.079091117093856,8.305921971630793,8.457163697413213,-0.20942667199335616,0.07449189893048896,0.33917526194622305
GS,113161,53.153245,-27.798296,6.3301,Field,-0.133449,0.074177,-19.309017,0.034319,-2.370791,0.098398,7.830524914332807,8.414203726224327,8.563804766911757,-0.42583632093208684,0.08135390694975043,0.6531814305499077
GS,113461,53.128737,-27.797875,5.444,Field,0.552795,0.165703,-18.181864,0.099178,-2.232513,0.200567,7.7276699550534635,7.946321343509724,8.119020088405811,-0.5373201619032748,-0.2806389598851711,-0.02015675314420953
GS,113572,53.159527,-27.797655,5.6082,Field,0.376652,0.158166,-19.473201,0.050142,-2.473534,0.115656,8.184782234333307,8.305257470625435,8.42116153797605,-0.14840565102205097,0.03775282640864731,0.24081238854460021
GS,113585,53.121757,-27.797638,5.9379,JADES-GS-OD-5.928,4.191693,0.103547,-19.834977,0.030584,-2.360854,0.066252,7.984925757028637,8.007615221872422,8.06024678353399,0.016275639270312045,0.05865795750923351,0.07446086333896196
GS,114111,53.176855,-27.796792,7.4755,Field,0.020408,0.053625,-18.771352,0.087571,-2.522959,0.149238,7.914175688338067,8.056755658826619,8.193840127982273,-0.28568565610936897,-0.09370530559019911,0.08934064010138529
GS,114274,53.139692,-27.796496,5.0465,Field,1.336449,0.177832,-18.138552,0.040212,-1.818982,0.117948,7.997762260546705,8.10496054088427,8.190304246098126,-0.2744174456224077,-0.09593501919470426,0.10366291927421069
GS,114544,53.183351,-27.796025,4.9435,Field,0.59185,0.108051,-18.184752,0.040876,-2.278723,0.116118,7.381206096632932,7.4358580237798035,7.533995906042127,-0.6769192236515997,-0.5505307378447439,-0.4787354732764995
GS,114561,53.1924,-27.795996,5.8877,Field,0.407955,0.104066,-17.51514,0.088585,-1.427947,0.172558,7.633254724042631,7.724185282966604,7.829187011494744,-0.3192399470466252,-0.24082912664632117,-0.2107525224477505
GS,114613,53.139302,-27.795868,5.9297,JADES-GS-OD-5.928,5.748208,0.096184,-19.968061,0.030656,-2.304751,0.066252,8.683793498138874,8.761618616006437,8.832829646053074,0.7233215559371866,0.821579037565265,0.8765552589170793
GS,115759,53.116713,-27.793945,5.4477,Field,0.525941,0.170075,-17.945393,0.084633,-2.001929,0.167324,7.4155703068358525,7.593589290789505,7.777412968057726,-0.7269636357106593,-0.4844519984629035,-0.2647050703222458
GS,116174,53.177524,-27.793281,5.1374,Field,1.399232,0.185601,-17.688966,0.070224,-1.899636,0.222635,7.3289712321299945,7.412030522584797,7.518946440992528,-0.7199705155509225,-0.5693874977687866,-0.43056163183968793
GS,116257,53.147195,-27.793153,5.5629,Field,1.650602,0.176843,-18.478421,0.046498,-2.477486,0.100006,7.3982995676544805,7.443428673733974,7.522254180871418,-0.6215188567050848,-0.5226389583544768,-0.4725455645262649
GS,116296,53.143876,-27.793086,5.9279,JADES-GS-OD-5.928,5.464646,0.102369,-18.665113,0.049999,-2.257418,0.117697,8.116516135804089,8.260176420651025,8.345504022578618,-0.2336909378176073,0.02453478342980221,0.258682641799755
GS,116352,53.118183,-27.793012,6.7881,Field,1.068252,0.056585,-19.451214,0.027864,-2.245262,0.081907,8.534240654300602,8.62428679810537,8.716931387953055,0.6228239978507738,0.6859138754849408,0.7330256019970934
GS,116898,53.177368,-27.792134,6.7954,Field,1.020202,0.058068,-19.78861,0.024307,-2.073754,0.070684,8.939863555509461,9.013036652584018,9.078251395552748,0.8773626852394011,1.0108240274149336,1.10904626956094
GS,116930,53.11439,-27.792114,5.4491,Field,0.526718,0.171106,-18.772002,0.067248,-1.771373,0.113323,7.916795327123296,8.071959651190594,8.236894724790794,-0.20120954584218825,0.005033255199953297,0.19961167126746646
GS,117017,53.126441,-27.791999,5.3752,Field,4.888651,0.176828,-18.595015,0.036068,-2.336281,0.12543,7.551143245976902,7.619751207576997,7.7593487703282396,-0.5317865873460944,-0.3663992212083155,-0.28630058676906356
GS,117085,53.135632,-27.791849,7.7575,Field,0.118568,0.053186,-19.675837,0.033313,-2.597376,0.060591,8.200650805028639,8.32070306732091,8.431312932882753,0.08262581822790671,0.2641498173276885,0.40673666864730845
GS,118675,53.116286,-27.789441,5.002,Field,-0.510524,0.185959,-19.350135,0.03097,-1.190607,0.08219,9.2997579790499,9.40625863176139,9.566600799639119,0.6878219566596916,0.9173824017672352,1.2637134083020445
GS,120270,53.169044,-27.787692,5.4645,Field,0.366867,0.152882,-18.613706,0.055934,-2.332583,0.116538,7.702769978771602,7.827711895930238,7.956354966345092,-0.4058291788991963,-0.21105427339813854,-0.017729941888295287
GS,120484,53.125426,-27.787438,5.005,Field,-0.498621,0.199722,-16.732234,0.198934,-1.493015,0.556441,9.791530508200086,9.992036167170275,10.29688648816287,1.2972993926984275,1.7097672139543647,2.0147936673888553
GS,121233,53.127176,-27.786647,6.8803,JADES-GS-OD-6.876,5.19195,0.055732,-19.541438,0.030736,-2.270837,0.097104,8.521700174690187,8.60982692726,8.69613312935174,0.41812185957100156,0.5443350497154673,0.6697220199742853
GS,122436,53.161705,-27.785395,7.2335,JADES-GS-OD-7.231,8.587728,0.055219,-20.206446,0.021078,-1.615673,0.066252,8.705476705486697,8.83458038305371,9.414905050088228,0.4725867415989886,0.7630063252376874,0.9566642236510015
GS,123928,53.154658,-27.783667,5.186,Field,-0.549651,0.186458,-17.246397,0.095388,-2.341574,0.275072,7.137694776452191,7.280729830702298,8.005492294869978,-1.5351070727305018,-0.7835691197519714,-0.5415450171026204
GS,125246,53.138047,-27.781869,7.1332,Field,-0.094203,0.060342,-18.498012,0.043801,-1.903108,0.14555,7.576838173319149,7.724401806617458,7.857218655112715,-0.5734617225304498,-0.37012537843713633,-0.17052193852243325
GS,125791,53.127746,-27.78098,5.3763,Field,3.91763,0.182698,-18.841472,0.038758,-1.903367,0.131594,8.15254106779192,8.308904108984365,8.51514597422575,-0.21657863293089888,0.06854518395879171,0.3212639493246108
GS,126445,53.157881,-27.780073,5.1267,Field,3.770992,0.206226,-18.301437,0.036132,-2.37517,0.118279,7.395343349687266,7.443562949770088,8.08662998456657,-1.4451069303980588,-0.5385833203498496,-0.4062593063797992
GS,127088,53.186274,-27.77904,7.2721,JADES-GS-OD-7.265,4.882353,0.061562,-19.808482,0.024615,-2.017153,0.078165,8.157945538338433,8.242692915720816,8.361806201169191,0.06988503792294752,0.26620690797774255,0.4185829127421535
GS,128636,53.192782,-27.776645,6.1209,Field,0.222494,0.086078,-19.109918,0.064384,-2.583526,0.198937,8.105097146627319,8.251078470340559,8.359172291414984,-0.0126952680668259,0.18638661093621778,0.3456380953730612
GS,128657,53.134551,-27.776668,5.5391,Field,1.568893,0.191025,-18.398371,0.071764,-2.050543,0.155826,7.862683851875041,7.969235297109808,8.067934818287346,-0.2670998639530446,-0.09439901399512374,0.05009136281560494
GS,130123,53.179759,-27.774647,7.2726,JADES-GS-OD-7.265,5.445672,0.055988,-19.330424,0.035858,-1.540338,0.118476,8.63492208981681,8.745397106136874,8.855062725893635,0.5837031558565959,0.7460472886662638,0.9099002842814922
GS,130282,53.179542,-27.774435,7.5581,JADES-GS-OD-7.561,6.223942,0.054535,-18.267039,0.094401,-2.126805,0.144434,7.978834009403519,8.146431868738398,8.284306382774027,-0.2617401642173854,-0.04859070743467856,0.14278024200343054
GS,131181,53.179295,-27.773309,6.0994,Field,2.438395,0.087327,-19.219835,0.029313,-2.248644,0.068098,8.086721414832768,8.159386265558005,8.231731974539406,0.02562791812564595,0.17336973448889337,0.27618374108266713
GS,131752,53.165546,-27.772669,7.2384,JADES-GS-OD-7.231,9.566763,0.052147,-18.262953,0.042218,-2.240436,0.135075,7.444339193482277,7.58727055576874,7.721025287277808,-0.6657420688138123,-0.48608277806231787,-0.2945812758622856
GS,132571,53.18224,-27.771824,7.273,JADES-GS-OD-7.265,5.57277,0.057068,-18.058892,0.041747,-2.193471,0.161097,7.489916198696377,7.594455799085706,7.724524183475756,-0.48911777265387946,-0.3619370242349915,-0.2917396989438911
GS,132780,53.160623,-27.77161,5.9698,Field,1.204586,0.09573,-18.856347,0.048529,-2.098117,0.10904,7.902991621421675,8.012545322969004,8.106718249754138,-0.3305478769319362,-0.08048436564677665,0.12235240182205868
GS,132845,53.159524,-27.771523,6.0991,Field,2.311258,0.088231,-20.650526,0.029187,-2.207013,0.066252,9.360251764903934,9.446958507041634,9.52768227891845,1.1464325527383181,1.3132337653141803,1.432326629991604
GS,133802,53.180439,-27.770663,5.4541,Field,1.19539,0.164284,-17.951071,0.06232,-2.318456,0.134339,7.281714132213946,7.503919203498229,7.698595951917924,-0.8850112756878542,-0.5773933753200856,-0.26789875873294416
GS,134552,53.193112,-27.770045,7.5612,JADES-GS-OD-7.561,6.042254,0.056886,-18.652226,0.0549,-2.645899,0.103934,7.705422013229079,7.841590672358804,7.972154167435853,-0.4895588730117733,-0.265086003752884,-0.07306595044725109
GS,134569,53.15985,-27.77004,6.8658,JADES-GS-OD-6.876,3.136505,0.056053,-19.158826,0.035008,-2.925109,0.121332,7.907931329691052,8.037806262482032,8.150911027964565,-0.3839622732474892,-0.20422671305486614,-0.0304547474755157
GS,135814,53.187318,-27.768867,5.9796,Field,1.210433,0.098708,-19.814147,0.030217,-2.124767,0.066252,8.76707437179583,8.867578728599117,8.95694001594213,0.6451449694710008,0.8112608877524486,0.9426158583740057
GS,135918,53.194755,-27.768781,5.889,Field,0.096091,0.10136,-18.590497,0.062362,-2.119869,0.145725,8.007650791646261,8.17681218906363,8.349729137749696,-0.19833782054519586,0.10694084289649454,0.2974945931005824
GS,137667,53.156827,-27.767161,7.976,Field,0.55521,0.043377,-18.876253,0.059949,-2.49218,0.131138,7.66730221031326,7.74777214668941,7.86533523861458,-0.4075098512164543,-0.24869653190534682,-0.13428190581053218
GS,138085,53.192077,-27.766623,7.097,Field,-0.047619,0.056138,-19.436402,0.032594,-1.685573,0.099045,8.50973304629828,8.62548233738955,8.76604250284575,0.17023247197476404,0.43963470387568265,0.6613512442665654
GS,138400,53.135493,-27.76629,5.1973,Field,-0.508479,0.175955,-18.81371,0.048463,-2.089567,0.161715,8.1925072768972,8.317468927175968,8.412869473980942,-0.25196930282273744,-0.049275641491691634,0.18313070949587584
GS,138571,53.154072,-27.766072,5.7957,Field,0.459854,0.167447,,,,,8.64133092621538,8.744124637240459,8.834973486868082,0.20325004418793713,0.3837961765304025,0.5787722070544954
GS,139089,53.167581,-27.765497,5.2638,Field,0.484414,0.157994,-18.385048,0.042118,-1.904301,0.145787,9.34397468318362,9.42988065907945,9.502784974072325,1.3455287991373965,1.4630145322950276,1.5325191512036085
GS,139421,53.145542,-27.765051,5.9269,JADES-GS-OD-5.928,5.412826,0.103053,-18.146609,0.070519,-2.204986,0.163291,7.80044292056741,7.892914722092565,8.004814155416106,-0.20290427608430966,-0.07390242289332923,-0.01486935040450441
GS,139903,53.172517,-27.764358,5.0448,Field,0.447876,0.204664,-18.276834,0.045833,-1.677629,0.132071,8.141846508750564,8.390218092212308,8.678511792883516,-0.4153843854882408,-0.06854842321286968,0.2329510786172531
GS,140438,53.188237,-27.763593,6.4662,Field,0.058201,0.051342,-19.785583,0.026224,-2.54771,0.066252,8.083748821871836,8.225430829694995,8.328937676982903,0.01784530209739486,0.19404333188810918,0.3518400683597695
GS,140757,53.161675,-27.763182,5.552,Field,1.921841,0.178537,-19.236198,0.034197,-2.538194,0.066253,7.592669950209899,7.724394427847803,7.84803503187982,-0.504798491208534,-0.30350665208237376,-0.08709642102557523
GS,141210,53.154908,-27.762551,5.1292,Field,3.570604,0.174001,-18.422633,0.042252,-2.342723,0.136329,7.9756984737013505,8.081642781180815,8.15020715385789,-0.24490271622755658,-0.12600117595011295,0.021996951681105697
GS,144012,53.100264,-27.758621,6.2592,Field,1.175489,0.083062,-19.540276,0.050588,-2.212119,0.129009,7.85737523973248,7.90565376111967,7.9860537059658485,-0.15458684333585654,-0.04318707348635847,0.023451579336514976
GS,144394,53.195532,-27.757998,5.0238,Field,-0.240122,0.197102,-18.303304,0.038243,-2.491101,0.128148,8.03328553829816,8.113002092519533,8.184210529417955,-0.0004354500361814397,0.10512524807766924,0.21391982391287
GS,144467,53.188573,-27.75788,6.9994,Field,0.190476,0.04815,-18.471348,0.047868,-2.003546,0.163964,7.5177405657411045,7.579635145000299,7.667154548192579,-0.5038887544638078,-0.3946629675834055,-0.34355076339354823
GS,146386,53.141958,-27.755237,5.8229,Field,-0.132447,0.164597,-20.026085,0.031616,-2.323861,0.066252,8.650718154717625,8.725181050375467,8.793760566644233,0.6404480051183822,0.7807332203668377,0.8426859631827784
GS,146598,53.179917,-27.754955,5.9251,Field,2.960396,0.101397,-19.652961,0.032121,-2.341918,0.075158,7.985369239636928,8.089442034532041,8.20748849439749,-0.10835116633550991,0.06341080189414479,0.22737814801079734
GS,148123,53.180198,-27.75286,5.6156,Field,-0.150382,0.153841,-20.209793,0.033551,-1.891847,0.066252,8.826999984269806,8.919611131703663,9.001109882936243,0.7743128020997496,0.8985187871339878,1.0147681070272763
GS,148242,53.167294,-27.752733,5.3793,Field,-0.225207,0.161585,-19.320777,0.034947,-2.154042,0.109161,8.1393747701094,8.336071827006098,8.605646335666856,-0.18778381377961184,0.10664850487597169,0.35009614373718756
GS,148759,53.188103,-27.751987,7.5631,JADES-GS-OD-7.561,6.972665,0.048858,-18.855901,0.065897,-2.282502,0.105771,7.732390111722544,7.864588189526016,8.004412022767385,-0.4129766453141779,-0.21703990759689176,-0.03379441632447816
GS,149762,53.106118,-27.750249,6.2581,Field,1.199413,0.078099,-18.53439,0.087538,-1.664936,0.200743,9.758732953954587,9.876027870726228,9.9648612708669,1.9052359867430726,1.9360064874859755,1.9471620792963291
GS,151099,53.147393,-27.747332,5.5234,Field,0.548787,0.172314,-18.411484,0.049284,-2.469438,0.111051,8.242623284598691,8.361124429080336,8.487399239626134,0.0981201346715317,0.2832101339443491,0.4377743985049532
GS,151253,53.166461,-27.74697,5.2653,Field,0.578532,0.155953,-19.655262,0.034241,-2.235312,0.100078,8.380921521112345,8.55948465552853,8.673343888626398,0.1580440383780251,0.34628346591354886,0.5243201049178178
GS,151741,53.191773,-27.745833,6.2852,Field,-0.23254,0.075055,-18.449097,0.046943,-2.1138,0.133366,7.811454600628782,7.876428950266606,7.946093142418898,-0.14837278466837983,-0.08120201482604258,-0.04253902784455312
GS,151858,53.190806,-27.745499,5.0602,Field,-0.499123,0.192029,-19.190311,0.03299,-2.146399,0.107276,8.11697561100765,8.27088671722479,8.364836560680217,0.07638334043214524,0.22927809013230327,0.38515287458960706
GS,152062,53.15005,-27.745008,6.567,Field,0.24533,0.045455,-20.592328,0.025465,-2.056684,0.066252,9.30058414979374,9.369160053383949,9.440257331250681,1.335321354308929,1.431996445286079,1.4772740694608433
GS,152330,53.102742,-27.744467,5.0512,Field,-0.462366,0.177976,-18.108908,0.110208,-2.295977,0.33297,9.723177040962067,9.876413857319957,10.007745880316563,1.4521656976924666,1.6483813407377472,1.8897912974010338
GS,153433,53.174882,-27.741878,6.9127,Field,-0.007937,0.058309,-18.290393,0.04173,-2.777606,0.169022,7.381770074294993,7.551600061646925,7.659168256950082,-0.7400295775285435,-0.5009786131377706,-0.2855871448549176
GS,154681,53.178336,-27.73833,5.0023,Field,-0.480385,0.187212,-17.78707,0.056549,-2.0382,0.173226,7.799291579545992,8.012022461036468,8.262951162028301,-0.786335580135045,-0.41384123002679946,-0.1158813120286785
GS,154775,53.169572,-27.738059,7.2389,Field,4.952381,0.053516,-20.253458,0.021047,-2.103106,0.066252,8.384229128048627,8.504196426517943,8.639242958348657,0.1942339907925104,0.4081672331157639,0.5681352665696446
GS,155352,53.17323,-27.736029,6.0837,Field,2.995434,0.087112,-18.487054,0.146102,-3.508076,0.620105,7.632895154359574,7.748896057535537,7.887244326174078,-0.4484272219832837,-0.24631013057888915,-0.09131384957921009
GS,155593,53.161905,-27.7352,7.5648,JADES-GS-OD-7.561,6.16479,0.053315,-19.604289,0.034677,-2.221532,0.060763,8.380940825978797,8.4939499335085,8.599833122093278,0.3079549526125056,0.4792469338247405,0.6127424247037806
GS,155614,53.163943,-27.735119,5.1292,Field,0.78617,0.173154,-19.125842,0.026558,-2.039794,0.084991,7.98147254774446,8.139680408718961,8.342809095802998,-0.1837676029311955,0.11076419937282556,0.2757254644793949
GS,155734,53.165765,-27.734576,5.5181,Field,0.21124,0.183193,-18.747825,0.051357,-2.227128,0.116607,7.85593663221464,8.109853161924281,8.268862250764453,-0.21977115889650478,-0.013520518946435788,0.18533529295811252
GS,155846,53.174173,-27.734068,5.9295,Field,1.729045,0.102965,-19.171474,0.122896,-2.700138,0.438426,7.747188341125997,7.892529353784217,8.033269480829457,-0.3909215774820002,-0.1982620579418854,-0.005733769578021391
GS,173624,53.076884,-27.869669,8.2699,Field,0.897533,0.03746,-19.820621,0.031403,-1.928969,0.062014,8.291219243743907,8.42546545209527,8.545902362236081,0.059909193998236604,0.3954056428801531,0.5566496452570507
GS,174934,53.059998,-27.867474,5.9586,Field,0.208703,0.100198,-19.930471,0.034467,-1.639649,0.071329,8.982043936657481,9.116099986227995,9.24029362232224,0.7374145136027592,0.9367248300543803,1.1489300456231388
GS,175191,53.153491,-27.867009,5.5121,Field,1.242152,0.172771,-20.222502,0.061251,-1.505213,0.106491,8.687991130472227,8.872893600618598,9.027510247106228,0.5048053638682124,0.7205919233835298,0.9455954465354046
GS,175729,53.060584,-27.866029,7.8826,Field,3.615385,0.042137,-20.003437,0.040611,-2.337607,0.08246,8.578993273595412,8.6952422790412,8.800109927524884,0.3713304786108765,0.5480471774892365,0.6979860670368627
GS,177322,53.060359,-27.86355,7.8824,Field,3.552352,0.04177,-19.492383,0.061437,-2.500099,0.120838,8.172287129606078,8.320922792441381,8.584652689695687,-0.2741619655018444,0.04574242998131061,0.26208056705461885
GS,177323,53.060289,-27.863537,7.8858,Field,4.145798,0.03719,-19.394021,0.052892,-2.817722,0.109515,7.819968942993838,7.923863869176495,8.06209041504123,-0.2898709405628774,-0.0823740343049438,0.06127668402861983
GS,178669,53.073027,-27.861392,7.0655,JADES-GS-OD-7.061,3.743833,0.057785,-18.542905,0.02794,-2.401705,0.099694,7.580711408408712,7.710825091022194,7.83275119595632,-0.5644282906968503,-0.3818255511519519,-0.21058224034043263
GS,179483,53.087408,-27.8604,7.9553,JADES-GS-OD-7.954,5.81431,0.04003,-19.676695,0.030134,-2.311878,0.059258,8.225368605769948,8.34575628340761,8.475541426766556,0.040447447947747926,0.23863103644937814,0.4011222638261807
GS,179485,53.087379,-27.860315,7.9552,JADES-GS-OD-7.954,5.006006,0.04537,-20.349359,0.030135,-1.930593,0.059258,9.068530208462088,9.210765626327822,9.361129547583959,0.8813793376109635,1.0857666849324705,1.2639522169891517
GS,179849,53.128056,-27.859458,5.7789,Field,1.524544,0.161968,-20.772246,0.035822,-1.923456,0.072908,9.310093721882007,9.394427051787018,9.464947482925652,1.1839474878970118,1.3153562116067747,1.4564164450182022
GS,181698,53.158306,-27.857639,6.2261,Field,-0.307479,0.077826,-19.605638,0.039197,-2.549418,0.099655,7.92264393948442,7.969047534861923,8.025403797352283,-0.053303260436394745,0.01635690730181399,0.05032183793942693
GS,182673,53.074606,-27.856486,5.2068,Field,-0.288425,0.179107,-19.165097,0.02294,-1.836654,0.071371,8.379143548918163,8.625300233856363,8.836100959427357,0.01922430378926612,0.34282889920056125,0.6008977052923399
GS,183306,53.075426,-27.855204,7.2191,Field,-0.046711,0.053428,-19.208504,0.02116,-2.088574,0.066252,7.893103720782856,7.974988807587787,8.064577230071798,-0.0891925395587363,0.020989429773235396,0.0773744538687897
GS,183459,53.160088,-27.855484,5.101,Field,0.441615,0.1924,-18.562604,0.065231,-2.168914,0.186462,7.769277337771153,7.987148932381184,8.111324841528253,-0.5192765688109563,-0.2956786181045545,-0.021925117130071916
GS,184615,53.139729,-27.853512,5.5096,Field,1.367798,0.171334,-19.179298,0.0742,-1.845734,0.137808,8.202547082916235,8.412393416089943,8.616819783505221,-0.11451466734828937,0.1747831861541494,0.4412439729858412
GS,184616,53.13979,-27.853432,5.5109,Field,1.347418,0.163329,-19.686797,0.053195,-1.726038,0.097837,9.035475863830682,9.187524318407352,9.380411333631159,0.34983707161592553,0.6481625821959961,0.9638769931175734
GS,184824,53.069834,-27.853132,6.9271,Field,3.343105,0.053035,-18.520589,0.040996,-2.284271,0.120386,7.692099888905733,7.908770523836871,8.1002556779247,-0.6507104171809261,-0.3711806165636427,-0.10365468334790101
GS,184838,53.096419,-27.85309,5.3809,JADES-GS-OD-5.386,8.918175,0.177702,-17.035411,0.073393,-1.439553,0.225581,9.157542139871339,9.324937126120425,9.464613770121954,1.2417518915712364,1.3571946115103644,1.4054935765130903
GS,187025,53.106046,-27.848226,6.9076,JADES-GS-OD-6.906,5.809339,0.056579,-20.571385,0.023086,-2.247252,0.066733,9.374511825919766,9.54949287029089,9.745141008455336,1.531990221100069,1.605435043572111,1.6377942502158802
GS,187028,53.106178,-27.848028,6.9036,JADES-GS-OD-6.906,5.134969,0.053174,-19.254799,0.089786,-1.849805,0.244052,8.348721942416185,8.544370721057737,8.748197441623434,0.022756633517409385,0.27342097760103024,0.5049840609937264
GS,187101,53.113914,-27.847564,5.5449,Field,1.132701,0.171958,-19.182576,0.055351,-1.840925,0.101449,8.82871731504306,9.064514464833824,9.307973643651527,0.34683568798965375,0.6189715542002875,0.8297336568873038
GS,187193,53.10529,-27.847907,6.9058,JADES-GS-OD-6.906,5.965174,0.05264,-19.599761,0.04224,-2.344931,0.127448,8.490334376599654,8.623008572879097,8.772684169978124,0.16418725965152922,0.42195415707623296,0.6541534511595153
GS,187314,53.099339,-27.847595,5.9253,Field,1.797762,0.100747,-18.487404,0.069748,-2.076604,0.153988,8.55347024491391,8.710054354180752,8.77500748572085,-0.3118236254504206,-0.0518354486845673,0.26015642797402516
GS,187508,53.131743,-27.847115,5.3213,Field,0.315443,0.165745,-19.817234,0.030307,-2.593182,0.105317,8.536710023343273,8.667067539475863,8.784786050158417,0.3844943547809888,0.5346010082657401,0.6806655672646865
GS,187564,53.130815,-27.846885,5.3199,Field,0.308216,0.168352,-20.069802,0.039683,-1.214335,0.107988,9.690451081115325,9.819339510516496,9.974635264849386,0.8724696258073278,1.1941111842328436,1.4960190430538158
GS,187614,53.101204,-27.846763,5.638,Field,0.430615,0.147865,-19.055914,0.062496,-2.351543,0.126169,8.075527736387567,8.220947394595791,8.33313934476815,-0.18951383219928858,0.024005047174641286,0.2202647093200606
GS,187615,53.101443,-27.846734,5.6144,Field,-0.44009,0.15197,-20.604604,0.033562,-2.108368,0.066252,8.994995187806724,9.073034499371257,9.150740408378404,0.9747547063826332,1.1065043626447622,1.1824942915336776
GS,187616,53.10129,-27.846714,5.6254,Field,0.093494,0.162736,-18.810035,0.078533,-1.965995,0.151556,7.757053008780654,8.050191228228968,8.226053455213222,-0.4186554024531135,-0.018691225315323214,0.2523991885940635
GS,187918,53.072812,-27.845842,5.9899,Field,0.421127,0.097297,-18.919087,0.05844,-2.199819,0.129819,7.8025161689746705,7.933093752421555,8.082230198922774,-0.37515199310119063,-0.14094423254826258,0.05918132436961953
GS,189001,53.08903,-27.841904,5.3982,JADES-GS-OD-5.386,6.631507,0.155169,-20.410871,0.021311,-1.780992,0.071371,9.32390315078689,9.415242403351321,9.499994502451425,0.7090664232149895,1.0265023474159272,1.2613998490472227
GS,189338,53.089815,-27.84265,5.185,Field,-0.744637,0.142404,-18.676174,0.040451,-2.213126,0.128503,8.635013447462123,8.78612505438552,8.96436367702694,0.30763917125704754,0.4496897629864406,0.6375548120844374
GS,189345,53.090177,-27.842112,7.0525,JADES-GS-OD-7.061,3.955401,0.05608,-19.593791,0.025648,-1.94176,0.079658,8.517832682364402,8.59810198739301,8.67872548002785,0.35199881685206147,0.5122135251660446,0.6612358925556321
GS,190058,53.104351,-27.840557,5.3901,JADES-GS-OD-5.386,9.65814,0.15459,-20.278411,0.023085,-2.191238,0.07886,8.748329204290606,8.81903163787534,8.905055752780365,0.7751259269125065,0.8807634092938232,0.9373075522964468
GS,190104,53.135685,-27.838828,8.2185,JADES-GS-OD-8.220,12.043478,0.034791,-20.654766,0.043492,-2.127291,0.087943,8.52234225097291,8.750460520843289,8.899287766898896,0.3317495950971824,0.7584348057572885,1.0056194508425438
GS,190148,53.0845,-27.840288,5.9554,Field,0.20048,0.101074,-18.454069,0.084845,-1.881578,0.191031,8.093741019255413,8.259201441670406,8.386455601058506,-0.10118274730080887,0.0934981892595357,0.2805854712660533
